category,card_id,illustrator,image_url,localid,name,rarity,set_id,set_name,set_symbol_url,variants,hp,types,evolvefrom,description,stage,attacks,weaknesses,retreat,regulationmark,legal,card_count_official,card_count_total,language,card_number,id
Trainer,swsh1-174,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/de/swsh1-174.webp?,174,Pokécom 3.0,Ungewöhnlich,swsh1,Schwert & Schild,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,de,174/202,null
Trainer,swsh1-175,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/de/swsh1-175.webp?,175,Pokémon-Fänger,Ungewöhnlich,swsh1,Schwert & Schild,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,de,175/202,null
Pokémon,sm5-59,chibi,https://assets.tcgdex.net/it/sm/sm5/59/high.webp,59,Cresselia,Rara,sm5,Ultraprisma,https://assets.tcgdex.net/univ/sm/sm5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",120,"[""Psico""]",null,null,Base,"[{""cost"":[""Psico""],""name"":""Rivincita Lunare"",""effect"":""Scarta un’Energia assegnata a questo Pokémon. Se lo fai, scambia tutti i segnalini danno presenti su questo Pokémon con quelli sul Pokémon attivo del tuo avversario.""},{""cost"":[""Psico"",""Incolore"",""Incolore""],""name"":""Psichico"",""damage"":""60+"",""effect"":""Questo attacco infligge 20 danni in più per ogni Energia assegnata al Pokémon attivo del tuo avversario.""}]","[{""type"":""Psico"",""value"":""×2""}]",1,null,"{""expanded"":true,""standard"":false}",156,173,it,59/156,null
Pokémon,swsh4.5-52,so-taro,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-52.webp?,52,Evoli,Häufig,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Farblos""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Spuren der Evolution"",""effect"":""Durchsuche dein Deck nach 1 Karte, die sich aus Evoli entwickelt, zeige sie deinem Gegner und nimm sie auf deine Hand. Mische anschließend dein Deck.""},{""cost"":[""Farblos"",""Farblos""],""name"":""Stürmischer Kick"",""damage"":30,""effect"":""Wirf 1 Münze. Bei Zahl hat diese Attacke keine Auswirkungen.""}]","[{""type"":""Kampf"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,52/72,null
Pokémon,swsh4.5-53,PLANETA Igarashi,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-53.webp?,53,Schlaraffel V,Holografisch Selten V,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",200,"[""Farblos""]",null,null,Basis,"[{""cost"":[""Farblos"",""Farblos""],""name"":""Knirscher"",""damage"":40,""effect"":""Lege 1 Energie vom Aktiven Pokémon deines Gegners auf seinen Ablagestapel.""},{""cost"":[""Farblos"",""Farblos"",""Farblos""],""name"":""Stolpernder Ansturm"",""damage"":180,""effect"":""Wirf 1 Münze. Bei Zahl hat diese Attacke keine Auswirkungen.""}]","[{""type"":""Kampf"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,53/72,null
Pokémon,swsh4.5-55,PLANETA Tsuji,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-55.webp?,55,Urgl VMAX,Holografisch Selten VMAX,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",320,"[""Farblos""]",Cramorant V,null,VMAX,"[{""cost"":[""Farblos"",""Farblos"",""Farblos""],""name"":""Dyna-Schwall"",""damage"":""80×"",""effect"":""Wirf 1 Münze für jede an dieses Pokémon angelegte Energie. Diese Attacke fügt 80 Schadenspunkte pro Kopf zu.""}]","[{""type"":""Elektro"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,55/72,null
Pokémon,swsh4.5-56,Souichirou Gunjima,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-56.webp?,56,Servol,Holografisch Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Farblos""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Rechte Hand"",""effect"":""Durchsuche dein Deck nach 1 Basis-Energiekarte und lege sie an 1 Pokémon auf deiner Bank an. Mische anschließend dein Deck.""},{""cost"":[""Farblos"",""Farblos""],""name"":""Psychokinese"",""damage"":""20+"",""effect"":""Diese Attacke fügt für jede an das Aktive Pokémon deines Gegners angelegte Energie 20 Schadenspunkte mehr zu.""}]","[{""type"":""Kampf"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,56/72,null
Trainer,swsh4.5-57,Hitoshi Ariga,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-57.webp?,57,Ballduin,Ungewöhnlich,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,57/72,null
Trainer,swsh4.5-58,Ryuta Fuse,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-58.webp?,58,Befehl vom Boss,Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,58/72,null
Trainer,swsh4.5-59,Ryuta Fuse,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-59.webp?,59,Arenatrainer,Ungewöhnlich,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,59/72,null
Trainer,swsh4.5-60,Hideki Ishikawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-60.webp?,60,Forschung des Professors,Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,60/72,null
Trainer,swsh4.5-61,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-61.webp?,61,Rostiger Schild,Ungewöhnlich,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,61/72,null
Trainer,swsh4.5-62,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-62.webp?,62,Rostiges Schwert,Ungewöhnlich,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,62/72,null
Trainer,swsh4.5-63,Studio Bora Inc.,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-63.webp?,63,Tuch von Team Yell,Ungewöhnlich,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,63/72,null
Trainer,swsh1-176,kirisAki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/de/swsh1-176.webp?,176,Pokémon-Center-Dame,Ungewöhnlich,swsh1,Schwert & Schild,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,de,176/202,null
Pokémon,dp6-47,Kagemaru Himeno,null,47,Camerupt,Peu Commune,dp6,Éveil des Légendes,https://assets.tcgdex.net/univ/dp/dp6/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Feu""]",Camaub,"Il porte des volcans sur son dos. Quand le magma remonte, il frissonne et entre en éruption.",Niveau 1,"[{""cost"":[""Feu"",""Incolore""],""name"":""Éruption"",""damage"":""30+"",""effect"":""Chaque joueur défausse la carte du dessus de son deck. Cette attaque inflige 30 dégâts plus 30 dégâts supplémentaires pour chaque carte Énergie défaussée de cette façon.""},{""cost"":[""Feu"",""Incolore"",""Incolore""],""name"":""Bélier"",""damage"":80,""effect"":""Camerupt s'inflige 20 dégâts.""}]","[{""type"":""Eau"",""value"":""+20""}]",3,null,"{""expanded"":false,""standard"":false}",146,146,fr,47/146,null
Pokémon,sm5-60,Shin Nagasawa,https://assets.tcgdex.net/it/sm/sm5/60/high.webp,60,Cosmog,Comune,sm5,Ultraprisma,https://assets.tcgdex.net/univ/sm/sm5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Psico""]",null,null,Base,"[{""cost"":[""Incolore""],""name"":""Teletrasporto"",""effect"":""Scambia questo Pokémon con uno della tua panchina.""}]","[{""type"":""Psico"",""value"":""×2""}]",1,null,"{""expanded"":true,""standard"":false}",156,173,it,60/156,null
Trainer,swsh4.5-65,Hitoshi Ariga,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-65.webp?,65,Ballduin,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,65/72,null
Trainer,swsh4.5-66,Hideki Ishikawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-66.webp?,66,Vogel-Profi,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,66/72,null
Trainer,swsh4.5-67,Hitoshi Ariga,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-67.webp?,67,Petra Fakt,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,67/72,null
Trainer,swsh4.5-68,nagimiso,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-68.webp?,68,Arenatrainer,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,68/72,null
Trainer,swsh4.5-69,Megumi Mizutani,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-69.webp?,69,Nezz,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,69/72,null
Trainer,swsh4.5-70,Sanosuke Sakuma,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-70.webp?,70,Poké-Kind,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,70/72,null
Trainer,swsh4.5-71,Megumi Mizutani,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-71.webp?,71,Rose,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,71/72,null
Trainer,swsh4.5-72,kirisAki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-72.webp?,72,Géraldine,Ultra Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,de,72/72,null
Pokémon,swsh4.5-SV001,Akira Komayama,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV001.webp?,SV001,Bauz,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",50,"[""Pflanze""]",null,null,Basis,"[{""cost"":[""Farblos"",""Farblos"",""Farblos""],""name"":""Windscherbe"",""effect"":""Diese Attacke fügt 1 Pokémon auf der Bank deines Gegners 60 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokémon auf der Bank nicht an.)""}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV001,null
Pokémon,swsh4.5-SV002,Masakazu Fukuda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV002.webp?,SV002,Arboretoss,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Pflanze""]",Rowlet,null,Rang 1,"[{""cost"":[""Pflanze""],""name"":""Rasierblatt"",""damage"":40}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV002,null
Pokémon,swsh4.5-SV003,nagimiso,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV003.webp?,SV003,Silvarro,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",140,"[""Pflanze""]",Dartrix,null,Rang 2,"[{""cost"":[""Pflanze"",""Farblos""],""name"":""Spaltpfeil"",""damage"":90,""effect"":""Diese Attacke fügt auch 2 Pokémon auf der Bank deines Gegners 20 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokémon auf der Bank nicht an.)""}]","[{""type"":""Feuer"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV003,null
Pokémon,swsh4.5-SV004,Sanosuke Sakuma,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV004.webp?,SV004,Chimpep,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Pflanze""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Kratzfurie"",""damage"":""10×"",""effect"":""Wirf 3 Münzen. Diese Attacke fügt 10 Schadenspunkte pro Kopf zu.""}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV004,null
Pokémon,sm5-61,Sanosuke Sakuma,https://assets.tcgdex.net/it/sm/sm5/61/high.webp,61,Cosmoem,Non comune,sm5,Ultraprisma,https://assets.tcgdex.net/univ/sm/sm5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",90,"[""Psico""]",Cosmog,null,Livello 1,"[{""cost"":[""Incolore""],""name"":""Teletrasporto"",""effect"":""Scambia questo Pokémon con uno della tua panchina.""}]","[{""type"":""Psico"",""value"":""×2""}]",3,null,"{""expanded"":true,""standard"":false}",156,173,it,61/156,null
Pokémon,swsh4.5-SV009,SATOSHI NAKAI,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV009.webp?,SV009,Maritellit,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",130,"[""Pflanze""]",Dottler,null,Rang 2,"[{""cost"":[""Pflanze"",""Farblos""],""name"":""Gehirnwelle"",""damage"":""90+"",""effect"":""Diese Attacke fügt für jede an dieses Pokémon angelegte Psychic-Energie 30 Schadenspunkte mehr zu.""}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV009,null
Pokémon,swsh4.5-SV010,Kyoko Umemoto,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV010.webp?,SV010,Cottini,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",50,"[""Pflanze""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Familienruf"",""effect"":""Durchsuche dein Deck nach bis zu 3 Basis-Pokémon und lege sie auf deine Bank. Mische anschließend dein Deck.""},{""cost"":[""Pflanze""],""name"":""Rasierblatt"",""damage"":10}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV010,null
Pokémon,swsh4.5-SV011,Mizue,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV011.webp?,SV011,Cottomi,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Pflanze""]",Gossifleur,null,Rang 1,"[{""cost"":[""Farblos""],""name"":""Flauschsegen"",""effect"":""Durchsuche dein Deck nach bis zu 3 Grass-Energiekarten und lege sie beliebig an die Pokémon auf deiner Bank an. Mische anschließend dein Deck.""},{""cost"":[""Pflanze""],""name"":""Blattwerk"",""damage"":30}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV011,null
Pokémon,swsh4.5-SV012,otumami,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV012.webp?,SV012,Knapfel,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",40,"[""Pflanze""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Panzerschutz"",""effect"":""Wirf 1 Münze. Verhindere bei Kopf während des nächsten Zuges deines Gegners allen Schaden, der diesem Pokémon durch Attacken zugefügt wird.""}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV012,null
Pokémon,swsh4.5-SV013,Shigenori Negishi,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV013.webp?,SV013,Drapfel,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Pflanze""]",Applin,null,Rang 1,"[{""cost"":[""Farblos"",""Farblos""],""name"":""Säurespeier"",""damage"":60,""effect"":""Wirf 1 Münze. Lege bei Kopf 1 Energie vom Aktiven Pokémon deines Gegners auf seinen Ablagestapel.""}]","[{""type"":""Feuer"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV013,null
Pokémon,swsh4.5-SV014,Kouki Saitou,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV014.webp?,SV014,Schlapfel,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",90,"[""Pflanze""]",Applin,null,Rang 1,"[{""cost"":[""Pflanze"",""Farblos""],""name"":""Solarstrahl"",""damage"":70}]","[{""type"":""Feuer"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,de,SV014,null
